y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
0.0,5.461,0.382,3.608,1.064,3.137,2.725,0.379,-1.156,2.939,-1.301
0.0,0.093,-4.455,0.327,2.292,4.149,1.886,3.051,-0.355,-0.195,-3.459
2.0,-1.527,-2.26,-0.709,-2.878,1.315,-1.987,-2.21,0.856,-0.122,-1.609
2.0,0.191,0.635,1.617,-0.498,0.074,-3.783,-3.564,-0.394,1.93,2.474
2.0,3.373,-1.482,0.658,-2.145,3.423,1.095,-3.728,-1.46,-2.244,-2.822
1.0,1.483,4.068,2.303,-1.473,0.901,-4.502,-4.198,1.137,-0.529,-2.121
2.0,-1.04,-3.166,-2.417,-2.518,-0.715,-0.707,-1.594,-1.369,3.542,2.877
0.0,2.509,0.639,1.482,-1.101,3.549,1.7,0.993,2.59,-0.611,1.733
1.0,-0.721,-2.587,-1.854,-0.479,-2.867,2.425,0.494,0.926,-2.358,-2.334
2.0,-1.921,-2.891,-0.492,-2.782,-2.383,-2.929,-1.025,-1.944,2.74,3.635
1.0,-4.679,-1.629,4.18,-4.238,0.47,-2.434,-1.062,1.086,-2.498,0.072
0.0,2.041,-0.161,-2.031,-3.407,-0.227,2.502,3.399,4.005,3.736,0.896
2.0,-3.579,-2.27,0.361,0.209,-1.606,-3.355,-2.951,-1.144,1.506,3.661
2.0,-4.897,-2.734,-0.846,-1.039,2.421,-3.925,0.243,-1.406,-1.182,0.663
0.0,0.035,1.588,1.945,1.475,1.118,0.617,-0.379,0.027,0.25,1.893
3.0,4.0,3.178,1.14,0.422,1.847,2.358,-0.264,0.907,1.881,2.98
3.0,-1.56,-1.752,-3.453,2.928,-0.227,6.174,-1.128,1.751,-2.734,1.131
2.0,-0.243,-0.726,0.379,-1.134,2.401,-2.97,-2.604,-4.652,-0.662,0.159
3.0,0.665,2.591,4.271,4.843,-0.869,-3.456,-0.967,0.439,-3.881,0.793
3.0,0.191,2.325,-1.781,1.859,-0.108,-3.226,-0.833,-0.797,2.025,0.216
1.0,0.487,2.164,1.141,-1.632,1.308,-4.405,-5.298,-1.454,-3.929,0.384
0.0,1.056,3.473,-0.348,-2.352,-1.196,-1.523,-3.004,3.145,1.189,3.161
0.0,-2.191,-0.552,0.974,-0.815,-0.036,0.975,0.843,4.486,2.816,-0.125
3.0,4.929,-0.627,2.034,2.465,2.095,-0.972,-2.041,0.449,-3.432,4.094
0.0,0.363,2.715,0.614,0.661,-1.777,3.607,-4.04,1.945,0.34,5.616
2.0,-4.319,-2.782,-1.048,0.187,-0.656,-1.498,-2.582,-2.507,-1.495,3.522
2.0,-0.486,-0.736,-1.06,0.054,1.287,-3.352,-1.749,0.383,1.842,0.708
3.0,0.04,0.94,-0.715,3.377,-1.269,5.958,-2.87,-0.918,-3.366,-2.902
0.0,1.808,-1.028,-1.595,-0.983,2.764,3.683,3.659,-1.275,0.132,-3.026
3.0,-6.373,-1.071,4.815,3.962,-1.905,-0.137,-4.365,0.029,-1.528,2.423
3.0,-0.254,1.485,0.52,-0.338,0.51,-0.325,0.282,-2.166,-1.776,3.893
0.0,0.247,0.662,-2.143,0.35,-1.13,1.393,-2.989,4.772,2.849,0.515
1.0,4.28,2.571,1.915,1.06,5.832,-4.582,-4.434,-1.918,0.274,1.576
0.0,-0.833,-2.322,3.028,-0.954,0.391,0.911,1.207,1.785,0.528,-0.817
0.0,-5.022,-0.165,1.374,0.733,0.956,5.231,-1.077,5.352,1.269,-3.195
0.0,-1.373,-1.99,-0.12,2.555,6.467,1.549,4.505,1.677,2.116,1.201
3.0,1.525,-0.241,0.199,-2.905,3.7,-0.028,-1.059,-3.732,-1.328,1.915
0.0,-1.817,-1.79,2.055,-1.277,2.09,1.698,0.256,1.905,1.029,-1.93
2.0,-5.054,-1.187,-1.594,-0.402,-2.353,-2.834,-2.015,-1.864,2.063,2.835
3.0,-2.277,-1.822,-2.699,-0.299,3.375,-0.747,0.009,2.429,1.584,-2.311
1.0,-2.779,-2.951,0.109,2.949,-1.983,0.222,0.075,1.613,-3.619,-3.023
0.0,-2.548,-0.2,6.305,-2.639,-3.45,0.892,-1.353,0.557,-1.851,-1.507
3.0,-0.74,3.614,0.727,1.842,0.459,-1.386,-1.62,-1.949,-0.055,0.909
3.0,-1.522,2.129,1.128,1.872,-1.723,-0.579,-1.537,-0.041,-0.303,1.551
2.0,-1.856,-2.638,-1.97,0.005,2.083,-1.366,-1.509,-0.454,0.292,0.923
0.0,2.16,1.851,-0.226,-2.372,-1.127,3.832,-2.948,4.172,0.716,4.4
2.0,-1.271,-0.829,-2.042,0.264,2.694,-1.747,-2.549,-3.604,-3.79,-1.624
3.0,-0.531,2.003,2.133,1.458,0.383,-1.47,0.408,-1.19,-2.621,3.151
3.0,1.884,0.32,0.758,3.641,-0.523,-2.069,-0.762,-1.17,2.644,-1.55
2.0,-1.205,0.766,-1.114,1.331,1.025,-1.901,0.981,-3.219,-3.277,-3.069
1.0,-2.859,-1.149,-1.075,4.575,0.702,0.292,0.847,1.671,-3.102,-0.062
2.0,0.553,-1.372,0.312,-0.373,4.512,-1.621,-3.348,-0.801,0.774,3.143
1.0,-1.657,-3.244,-3.085,4.413,1.216,1.296,2.224,0.885,-0.602,-0.945
2.0,-1.115,-0.36,-1.436,-0.881,-0.012,-1.752,-1.973,-1.454,1.271,1.277
3.0,-0.186,1.995,1.61,3.148,0.49,0.612,-1.997,-0.58,-2.064,1.027
1.0,2.379,2.049,3.355,0.593,3.477,-5.202,-4.949,0.196,-1.259,-0.379
3.0,-1.372,0.103,0.495,1.816,0.812,4.199,-0.341,-0.106,-0.988,2.791
1.0,0.46,1.396,1.606,-3.324,-1.457,-1.906,-4.668,0.633,-2.85,1.025
0.0,2.256,0.729,-0.602,2.404,-0.946,3.727,-1.144,1.044,4.627,0.806
1.0,-0.835,-2.297,-1.618,0.078,-2.924,0.994,-0.789,1.564,-2.983,-0.529
1.0,2.144,0.079,-4.394,0.71,-1.173,0.449,-3.139,2.966,-1.172,-1.354
2.0,-3.155,-2.014,-3.62,-3.64,-0.745,-0.017,0.404,-3.953,-0.317,1.62
1.0,-4.07,-3.846,-2.067,4.36,-0.762,1.809,2.296,2.383,-0.705,-1.93
0.0,2.763,0.212,1.715,3.656,1.844,1.817,-3.137,1.369,3.733,0.198
1.0,-2.536,-2.655,-2.259,2.013,-2.832,1.587,1.471,3.106,-0.591,-0.702
0.0,-3.072,-0.14,2.807,-1.843,-0.249,1.69,-0.078,4.011,1.911,0.032
1.0,-2.871,-3.566,-0.192,3.336,-2.789,1.741,0.698,0.197,-3.201,-2.259
3.0,-0.153,-0.375,0.341,-2.123,3.47,1.665,-0.057,-1.762,0.318,0.416
2.0,0.184,-0.596,-1.248,-0.156,2.006,-0.973,-0.793,-1.249,-2.6,-0.748
1.0,-1.882,2.649,-0.278,-0.165,0.742,-2.385,-3.205,3.129,-1.861,-0.481
3.0,0.74,3.566,4.086,-0.194,2.368,0.481,-2.02,-3.48,-3.023,4.188
3.0,-2.017,-0.775,3.491,1.308,-2.588,0.466,-0.552,-2.586,-1.292,2.084
1.0,-2.222,-0.342,-1.174,0.286,-2.435,1.458,1.343,3.194,-0.987,-0.886
2.0,-0.617,-1.75,-1.53,-4.377,1.254,1.563,-1.507,-0.604,-0.186,-4.612
1.0,-2.344,-0.711,-0.99,1.583,-1.606,2.275,3.556,1.672,-0.547,-1.194
2.0,-1.854,-3.158,-1.389,-1.901,-2.648,-2.532,-0.289,-2.276,1.677,2.538
3.0,1.811,1.613,0.159,3.345,1.434,3.558,-2.402,3.274,-4.123,-0.707
0.0,1.113,3.67,1.117,2.722,3.006,2.456,-1.186,3.247,1.661,0.795
2.0,1.389,-0.471,-6.896,-1.164,-1.063,3.51,-2.122,-0.276,-4.264,-4.299
2.0,0.727,-1.58,-1.98,-3.57,-3.272,-0.551,-1.329,-2.992,2.47,3.225
2.0,0.883,-0.236,-1.576,-2.832,4.448,3.622,-2.412,-0.412,-4.147,-7.914
0.0,3.351,1.267,1.332,0.411,0.032,1.775,-1.774,2.514,2.255,1.304
3.0,-2.601,1.838,-1.19,1.326,-2.165,2.585,-2.298,-1.434,-2.493,1.999
1.0,-3.622,3.402,-0.144,0.351,1.595,-2.072,1.476,5.064,0.393,-4.615
1.0,-0.657,0.797,0.55,-0.095,4.256,-0.521,0.326,1.223,0.202,0.367
3.0,-4.56,1.89,3.419,4.326,-1.062,1.026,-4.563,0.145,-0.278,0.573
1.0,-1.076,0.361,1.485,-0.922,2.595,-0.781,-0.613,-0.993,-1.099,-1.939
1.0,-2.659,-0.444,-0.954,1.797,-3.299,1.318,1.965,3.266,-0.406,-1.5
1.0,0.161,0.878,2.22,-1.773,2.274,-2.057,-2.135,-2.6,-2.494,-2.629
1.0,-3.736,-4.423,-1.881,1.991,-1.744,2.244,2.421,1.424,-1.592,-2.329
2.0,-0.453,-1.064,-0.684,-1.115,4.704,-0.122,-3.417,-2.504,-3.485,-1.281
3.0,-4.924,-0.375,1.027,0.347,-2.791,-1.647,-0.408,-1.488,0.818,4.617
3.0,0.535,2.607,3.463,-0.11,-1.186,-0.61,0.168,-2.002,-2.944,2.818
0.0,-0.591,-2.264,1.156,-1.97,0.487,1.426,1.422,0.441,1.256,-3.069
2.0,-1.307,-2.583,-2.923,-2.306,0.15,-0.455,-0.063,-2.655,0.336,1.404
3.0,1.485,2.91,3.854,5.169,-0.527,-2.264,-2.181,-1.111,-1.333,-0.631
2.0,-0.883,-0.539,-0.358,0.714,-1.17,-2.33,1.913,-4.06,-1.436,-3.08
2.0,-1.695,-1.204,-1.92,-1.944,1.822,-2.259,-1.523,-3.765,-0.625,-0.283
2.0,-0.685,0.643,-0.312,-1.943,-3.613,-1.501,-2.212,-0.332,1.519,-0.398
0.0,-0.107,-1.129,-1.677,-4.75,2.384,4.78,0.742,4.046,4.15,-2.584
0.0,-1.321,2.48,-0.05,0.184,2.417,3.915,-1.046,4.526,-2.815,4.893
1.0,-4.354,0.739,3.796,-2.257,0.458,-1.051,0.697,6.521,-2.693,-3.23
3.0,0.357,2.729,0.938,2.852,-0.081,-2.196,-1.798,-0.424,0.731,1.504
3.0,0.777,0.326,0.76,2.709,-0.241,2.227,0.366,0.633,1.098,0.425
2.0,-3.645,-2.705,-2.861,-1.688,-1.483,-2.372,-2.291,-0.88,-0.443,-0.286
3.0,-1.896,0.19,1.907,0.485,-0.807,2.617,-1.052,-2.224,-2.917,1.912
1.0,-1.145,-2.962,-0.518,0.582,-3.352,0.533,-3.458,0.443,-5.435,-4.974
3.0,-2.174,3.262,2.836,1.358,0.253,0.772,-2.619,-0.998,-0.219,2.877
2.0,-0.247,-2.547,-1.921,-3.217,-2.407,-0.786,0.271,-1.42,1.821,-0.043
3.0,-3.415,0.149,4.386,1.2,1.51,0.747,-0.946,0.05,-0.98,3.298
2.0,-3.858,-1.788,-2.328,-2.022,-2.584,0.043,-2.187,-2.767,1.169,2.69
1.0,-2.211,-1.127,-3.631,-0.902,-1.965,3.454,4.909,3.58,2.615,-0.438
3.0,-4.152,0.117,3.339,-1.908,0.698,-1.025,0.219,4.851,-3.441,-3.422
1.0,-3.551,1.984,0.208,-2.049,-1.224,-1.316,-1.485,2.745,-2.16,-2.923
1.0,-6.744,1.414,-1.596,-2.971,-2.523,1.747,1.853,3.477,-1.818,-4.512
0.0,2.891,0.826,0.98,1.191,3.471,2.539,-0.598,2.679,1.54,2.35
2.0,-0.832,-2.715,1.72,-4.193,3.568,-2.142,-3.715,-1.92,1.142,-0.602
2.0,-0.364,-2.479,-0.362,-0.431,-0.167,-1.868,0.55,0.12,-1.151,-1.023
1.0,0.68,-1.215,-4.095,-1.634,-1.731,1.593,-0.117,2.979,-0.05,-0.781
0.0,1.533,3.785,-0.252,-1.76,-0.845,2.993,-3.383,4.504,0.141,3.809
0.0,-2.551,3.1,1.446,1.684,-1.574,0.284,-3.828,-0.337,0.38,1.698
3.0,-5.056,-2.128,0.85,0.039,-4.637,0.05,-0.324,-3.984,-0.557,2.218
3.0,5.71,-0.888,1.15,2.123,0.93,0.302,-1.798,-4.49,-2.838,4.493
3.0,-2.452,-0.686,3.366,3.689,-2.271,3.585,-2.293,-1.917,-3.691,-0.811
1.0,-0.801,1.702,2.938,-1.085,1.796,-5.318,-2.01,1.46,1.327,-0.649
1.0,-3.169,-1.374,-2.606,1.005,-1.387,1.523,1.496,2.348,-1.689,0.837
3.0,0.963,0.472,-0.784,2.488,0.738,1.423,-2.754,-2.466,1.578,-0.24
3.0,-0.417,3.544,4.17,2.561,0.31,-4.305,-0.016,0.144,-2.172,-1.675
2.0,0.577,-2.576,-4.087,1.183,1.676,2.638,-3.616,1.392,-7.131,-2.82
0.0,-1.818,-5.036,3.026,-0.847,4.864,0.747,0.866,-0.702,0.773,-3.394
0.0,1.194,-4.326,1.959,-2.26,5.897,-1.318,3.939,0.383,2.448,2.121
2.0,-0.376,-3.825,-1.335,-0.125,-0.149,-1.527,-2.021,-1.134,-0.169,2.744
3.0,-0.329,1.96,0.2,1.02,0.215,5.27,-1.71,-1.728,-4.552,0.391
3.0,0.093,3.503,3.291,3.319,1.537,-0.224,-2.103,-0.775,-3.813,0.304
3.0,2.973,0.218,1.13,2.003,0.304,-2.406,-1.017,-1.826,-1.995,2.869
2.0,-3.403,-1.814,-3.095,-2.998,-0.671,0.043,-1.817,-3.083,3.006,3.753
1.0,1.258,0.094,1.412,0.658,2.889,-1.499,-1.786,0.614,1.569,0.797
2.0,-1.331,-1.039,-3.257,-1.243,2.509,-0.292,-2.122,-2.04,-3.193,-2.02
3.0,0.877,2.407,-1.243,-0.964,2.116,3.693,0.187,0.027,-2.78,4.359
0.0,0.275,0.56,0.695,1.654,-1.565,2.305,-3.592,1.594,1.562,1.823
0.0,0.462,1.649,2.196,-0.713,1.753,0.822,-1.155,2.034,-0.721,3.249
2.0,-3.245,-4.333,0.882,-2.093,2.797,-2.871,-1.313,-1.178,-0.466,1.355
3.0,1.816,1.203,1.868,-1.799,3.033,-0.275,-0.264,-2.917,-1.39,4.139
3.0,0.293,0.471,2.931,3.492,0.108,-3.492,-0.906,0.644,-1.889,-0.649
0.0,-0.783,-0.3,0.323,-6.294,2.678,2.137,-0.407,7.006,5.293,2.194
0.0,-3.379,-0.556,0.412,1.207,-0.259,3.464,1.108,4.672,2.218,-2.129
0.0,2.079,5.506,-1.29,2.982,-1.626,1.829,-4.038,2.58,4.203,1.908
1.0,0.877,-1.224,-3.884,0.8,0.762,0.272,0.951,1.06,-1.086,1.153
0.0,-2.681,-2.511,-0.554,2.352,2.986,1.086,3.038,2.748,3.197,-2.111
2.0,-2.718,-0.966,-0.456,-3.193,1.596,-2.547,-2.398,0.101,0.747,-1.239
1.0,-0.827,-1.086,-0.112,-0.903,-2.958,2.131,2.151,0.641,-2.429,-2.143
3.0,-5.736,0.771,5.649,4.036,0.389,0.081,-4.062,0.5,1.218,2.427
3.0,-0.327,-0.655,-0.152,0.679,2.624,-0.805,-1.493,-1.996,0.12,-1.991
2.0,-1.386,-2.325,-0.876,-4.11,2.473,0.373,-1.116,1.539,-0.361,-3.099
0.0,-3.857,-1.813,0.53,0.835,3.533,-0.109,2.748,2.106,3.256,-0.933
0.0,-0.229,-2.701,0.789,-3.686,-0.853,-1.576,-2.655,-3.304,2.117,-1.682
3.0,-0.504,1.11,3.435,1.995,1.735,3.705,-1.956,0.075,-3.843,2.184
3.0,4.752,4.514,3.397,-0.466,0.392,-1.333,-1.866,-9.025,-4.446,8.287
2.0,-0.593,-2.563,-3.008,-3.275,-2.735,1.053,-1.809,-4.827,1.913,5.126
3.0,3.445,-0.165,1.105,2.263,1.25,-1.785,-2.457,-3.25,-2.214,2.013
2.0,-0.956,-3.015,-1.477,-1.454,2.379,-0.743,-2.08,0.246,-2.251,0.317
1.0,-1.854,2.166,2.267,-4.819,-0.506,-2.812,-3.702,-1.159,-2.335,-0.76
3.0,2.267,0.299,-1.532,-0.145,4.972,0.6,-3.08,1.011,-1.162,0.741
0.0,0.138,-0.963,2.32,-3.182,2.611,-0.152,2.245,-0.688,-0.438,0.082
1.0,-6.714,-0.825,4.246,2.017,-5.965,3.813,4.003,-0.52,-3.519,-5.847
0.0,4.083,1.242,1.318,4.313,2.28,5.74,0.01,1.006,3.587,-0.442
2.0,-2.52,-1.543,-4.209,0.607,2.161,-1.525,-2.841,-1.678,-4.472,0.355
2.0,-2.497,-2.103,-2.179,-0.124,-2.041,-0.755,0.655,1.577,-2.052,-2.534
3.0,2.514,3.757,3.522,0.829,-2.026,0.406,-0.738,-3.291,-1.567,0.015
3.0,-1.329,0.061,2.191,2.241,-0.766,0.846,-0.616,0.656,-1.836,4.093
2.0,4.409,-0.327,1.395,3.639,2.719,-2.11,-3.916,-1.607,-1.441,-0.807
3.0,-1.757,2.519,1.666,-0.152,2.695,-2.679,-0.875,-0.29,-2.934,1.004
0.0,0.975,-0.119,2.362,0.578,1.581,2.123,-0.355,0.048,-0.067,2.411
1.0,-3.153,-2.154,-0.725,4.414,0.26,1.984,4.517,1.041,-1.106,-1.276
1.0,-3.165,-2.426,-0.023,1.767,-2.735,2.422,4.379,1.639,-0.718,-2.805
2.0,1.149,-2.869,0.895,-1.221,0.149,-3.308,-2.629,-3.465,0.436,1.273
2.0,-2.059,-3.179,-0.012,0.357,1.3,-4.084,-0.895,-0.094,-0.153,1.15
2.0,-2.911,-0.926,-1.847,-3.07,3.158,-2.18,-0.56,-1.065,-0.128,-0.596
1.0,2.506,0.908,3.589,-2.348,1.883,-3.81,-4.623,-3.635,-1.389,-0.262
3.0,-1.03,1.77,0.016,-0.503,3.111,-1.755,-0.223,1.377,-0.607,-0.822
1.0,-0.407,0.476,1.631,-1.331,1.898,-0.811,-3.53,-0.175,-3.364,0.12
0.0,2.106,2.97,2.54,-0.945,0.657,-2.509,-0.716,-0.898,1.207,-0.514
3.0,2.224,0.104,6.222,2.361,-0.074,0.926,0.21,-0.199,-4.661,0.103
2.0,-2.495,-4.778,-2.205,-0.668,0.875,-1.406,0.127,-2.435,-2.599,2.295
2.0,0.727,1.785,0.072,0.739,-0.511,-3.665,-2.65,1.624,2.391,-1.546
3.0,-1.521,2.205,-0.552,2.639,2.853,-1.474,-3.935,0.96,4.611,-5.286
2.0,0.64,-1.277,0.14,-2.565,2.212,-0.521,-2.226,2.089,-0.361,-0.41
3.0,-1.312,4.058,-0.384,3.385,-0.352,0.191,-2.982,-1.376,2.305,-1.104
2.0,-3.123,-2.908,-0.374,1.355,-1.526,-1.853,-3.18,-1.092,-0.095,3.026
2.0,0.727,-2.96,-1.408,-0.727,-2.005,-2.16,-0.798,-0.71,0.865,1.009
0.0,-1.245,-1.184,-1.492,-0.48,-0.018,2.615,4.111,1.804,2.511,-2.278
1.0,1.374,3.463,-0.458,0.1,-1.108,0.092,0.575,1.047,-2.285,1.314
1.0,-4.046,-1.257,0.126,2.226,-3.589,2.084,2.092,1.566,-2.105,-1.27
0.0,2.789,1.157,2.753,0.854,2.004,2.514,0.3,1.772,0.456,3.248
2.0,-3.087,-1.291,-1.948,-0.58,1.718,-5.942,-2.954,-1.608,-0.447,3.214
3.0,2.091,4.753,4.568,4.285,0.895,-3.297,-4.196,-0.632,-3.042,1.041
2.0,2.313,-0.417,0.769,-0.69,1.98,0.048,-0.965,-1.422,-2.315,-3.834
3.0,0.073,1.317,-1.096,1.568,0.0,-0.654,0.11,-2.461,2.437,-1.516
0.0,0.051,-1.283,-1.499,-0.774,1.283,2.413,2.655,1.747,2.196,-2.603
1.0,-6.381,-1.465,-2.668,1.918,-1.98,3.659,5.937,3.803,2.146,-0.452
3.0,3.256,2.594,1.749,-1.135,2.1,-2.945,-0.518,-3.587,-2.187,3.347
0.0,-0.85,1.39,1.332,0.714,0.862,-0.842,-1.737,0.73,0.371,2.05
1.0,-3.048,0.633,-0.244,1.803,-1.957,1.604,4.676,2.026,-0.422,0.448
0.0,-1.496,-0.586,1.037,0.582,1.742,0.564,-2.078,2.506,-0.604,1.705
3.0,2.382,0.474,0.926,4.194,1.944,-1.748,-2.884,1.749,-0.947,-0.834
2.0,-1.982,-3.021,-3.613,0.35,2.581,-0.995,-4.578,-1.664,-5.058,0.398
0.0,3.362,6.034,-0.794,1.113,-1.117,-1.821,-4.076,4.199,4.482,-0.126
2.0,-3.804,1.088,-0.624,-2.88,-6.259,-2.161,-2.314,-3.078,3.349,2.645
3.0,-1.748,1.489,1.948,2.422,-0.622,1.927,-2.412,-0.423,-1.393,1.447
0.0,-0.585,-1.063,2.605,1.59,4.585,2.641,1.471,0.678,-1.365,3.063
1.0,1.545,0.411,-1.817,0.548,-0.763,-0.055,-0.764,1.955,-2.352,-0.193
2.0,-1.367,0.4,-3.198,-2.93,-1.518,1.108,-1.768,-4.191,1.228,2.164
2.0,-1.841,-2.382,-0.436,0.097,-2.192,-3.439,-1.137,0.578,0.796,-0.036
0.0,2.409,-5.535,0.003,-2.45,5.305,0.09,3.417,-0.06,2.363,-1.811
1.0,-1.561,-1.588,3.779,-2.076,2.53,-0.498,-0.091,-0.284,-2.442,-1.444
1.0,-6.171,-0.713,1.02,-0.938,0.939,0.378,3.756,4.083,0.657,-3.851
0.0,-3.176,0.901,3.956,1.0,-2.53,0.467,2.142,0.982,-0.675,0.519
2.0,-2.608,-1.855,0.231,0.447,-4.164,-4.918,-1.254,0.823,2.187,0.207
2.0,-1.345,-2.726,-0.172,0.853,1.426,-3.33,-1.854,-1.886,-2.704,2.938
1.0,-1.209,-3.12,-0.261,-0.022,-0.855,2.552,5.621,-0.604,-0.441,-2.976
0.0,3.465,1.136,0.77,1.423,-0.948,2.526,-2.27,1.025,3.96,0.165
3.0,-1.77,1.918,-0.746,3.154,0.149,6.395,-3.89,-0.557,-3.219,-1.903
3.0,0.465,3.519,1.883,2.169,-1.018,-1.55,-0.348,-2.078,-0.529,2.78
3.0,1.516,1.118,0.812,0.11,2.367,0.365,-0.712,-3.1,-2.795,1.296
1.0,-0.201,-2.629,1.369,-0.793,-4.886,1.839,0.537,0.682,-3.217,-5.176
0.0,3.19,0.062,2.637,2.802,2.496,4.341,0.824,0.097,1.632,2.285
3.0,0.532,0.1,-1.224,1.383,-3.251,0.705,1.093,-0.719,-0.307,1.784
1.0,-1.615,-0.051,-1.398,-2.015,-0.648,-1.155,-2.778,-2.683,2.617,3.477
1.0,-3.891,-2.701,0.353,4.17,-0.226,1.704,3.314,-0.38,-3.547,0.288
1.0,-1.874,-1.369,-2.022,0.182,-1.56,1.23,1.151,2.658,-1.454,-1.001
1.0,-1.973,-2.188,-2.936,0.07,-0.27,2.084,2.015,2.325,-1.31,1.198
3.0,0.5,-0.674,-2.68,1.071,-3.829,3.771,-0.26,-2.326,-2.659,-0.581
0.0,-0.556,1.387,0.901,0.275,0.436,0.344,-1.652,1.249,-0.233,3.565
0.0,-4.204,-1.809,1.062,-1.817,1.448,0.913,-1.933,4.771,5.148,-3.027
0.0,-1.821,-3.942,3.466,-0.544,2.707,0.088,1.205,-1.13,-0.722,-3.655
1.0,-2.057,1.124,0.969,-0.193,2.765,-3.631,-2.421,0.279,-0.986,-0.06
3.0,-0.786,4.339,0.77,-0.83,-1.402,-0.22,-0.398,-2.916,-0.121,3.267
0.0,1.047,2.831,2.487,1.477,2.802,1.139,0.205,2.694,0.107,0.258
0.0,-1.606,-0.385,1.271,-1.488,-0.925,3.757,1.811,1.342,0.582,-2.594
0.0,1.143,-2.049,1.741,-3.919,0.296,3.049,0.13,-1.301,-0.693,-4.834
0.0,-1.682,-2.875,0.82,0.258,2.479,0.625,2.981,-0.578,1.095,-3.131
1.0,-0.612,1.801,-2.315,0.733,-1.284,0.202,-2.689,2.825,-3.597,0.872
3.0,-2.527,1.305,-0.295,-0.851,-4.263,-2.745,-0.465,-2.486,0.169,4.267
2.0,-2.796,-0.58,-2.896,-2.869,-3.807,-0.381,-1.632,-2.051,3.817,1.564
2.0,-3.236,-1.495,-0.691,-3.416,0.747,-3.753,-0.458,-4.102,2.013,-1.158
1.0,-0.431,-2.263,-0.78,1.628,-1.7,1.594,2.662,1.025,-0.753,-2.256
2.0,-5.04,-1.56,-2.336,-3.06,-2.521,-2.486,0.406,-2.511,1.028,1.025
3.0,1.758,2.536,3.203,3.344,-0.42,-1.882,-1.024,-2.406,-3.211,1.338
3.0,-4.872,1.198,4.096,2.64,-1.085,1.085,-3.299,-1.533,-1.558,0.946
3.0,5.46,0.695,4.491,2.775,1.172,-2.195,-3.663,-4.473,-3.231,2.831
3.0,-1.587,1.345,-1.304,2.067,-1.405,1.454,-2.624,0.783,-1.161,0.807
1.0,0.176,-0.165,-0.51,-1.494,-2.962,1.334,0.017,0.134,-3.264,-1.238
3.0,2.575,3.77,0.791,2.041,1.532,-2.475,-1.383,0.376,-1.443,1.616
3.0,2.789,-0.595,1.983,-0.135,1.323,-3.095,1.56,-2.925,-0.836,1.188
3.0,1.733,-0.586,0.638,1.946,1.577,-0.564,-1.166,-0.017,-0.988,0.309
0.0,-2.966,-2.325,5.416,-0.86,0.549,0.111,0.159,-2.841,-1.534,-3.88
2.0,0.665,-1.176,-2.312,-3.94,4.199,0.746,-4.364,1.546,-1.673,-2.516
2.0,2.117,-4.605,-1.668,-1.725,0.319,0.931,-3.027,-0.443,3.408,3.484
1.0,-3.375,-0.622,2.86,-0.807,0.564,-2.795,-1.449,2.238,-0.847,-1.823
0.0,2.733,3.295,1.701,-1.4,-0.069,0.499,-1.599,-0.062,1.216,2.852
2.0,1.54,0.414,-2.783,-1.163,-0.137,0.157,-1.37,-1.411,0.749,-0.988
0.0,-0.618,-3.13,3.822,-1.482,4.105,1.033,0.553,-0.808,-0.418,-1.622
1.0,-3.715,-2.934,-3.605,5.006,3.607,1.316,4.81,1.977,1.082,0.716
3.0,0.999,2.643,-0.46,1.624,0.783,-2.634,-1.629,0.204,0.278,2.247
2.0,-0.228,-2.097,-0.814,-1.831,-3.254,-0.656,-3.039,-2.02,2.504,3.613
2.0,1.128,-0.422,0.896,1.452,-2.116,-3.923,-2.875,1.313,2.146,-0.092
2.0,-0.175,-3.778,0.864,1.96,-0.688,-3.856,-1.518,-3.255,-2.548,0.104
2.0,-0.786,-0.79,-1.629,-4.167,-2.288,0.088,-0.927,-3.696,1.486,2.193
1.0,-2.374,1.002,-2.954,2.404,0.73,1.694,2.563,1.227,-0.282,1.022
2.0,-2.463,-1.546,-3.242,-1.72,-0.395,0.232,-0.796,-1.867,0.234,0.533
3.0,-1.511,0.916,-1.027,2.481,2.125,-0.288,-2.006,0.877,-1.086,-1.256
1.0,-1.974,-5.275,-2.411,1.195,-2.565,2.999,3.088,0.741,-0.849,-2.514
0.0,-3.197,-0.35,0.08,0.232,0.064,4.948,0.567,3.507,1.724,-3.857
1.0,-1.086,-3.873,-3.857,2.33,0.556,0.668,0.596,2.714,-0.795,-1.618
1.0,-1.71,0.875,3.931,-4.635,0.079,-0.017,-2.203,1.239,-3.649,-1.795
2.0,-5.472,-2.884,-2.166,-1.347,-1.242,-2.471,0.326,-2.21,-1.456,1.057
1.0,-1.619,-0.671,1.181,-1.248,1.901,-1.27,-2.288,-1.325,-2.268,0.495
3.0,1.578,1.295,-0.683,4.175,0.826,-3.52,-2.341,1.111,2.938,-1.69
3.0,-1.177,1.039,3.18,2.368,-2.56,0.878,-1.351,-2.299,-0.779,0.47
0.0,-1.507,0.301,4.705,-6.419,-2.667,0.871,0.548,1.109,-0.321,0.116
2.0,-3.67,-2.365,0.955,1.829,1.751,-5.036,-2.376,1.729,-0.135,0.638
3.0,1.695,3.661,-1.403,-0.245,-0.563,2.4,0.128,-1.438,-1.826,0.833
0.0,0.96,0.391,1.651,1.645,2.443,3.593,-1.607,0.985,1.933,1.641
